0,0,7.31,0,0,1.5,0,0,0,0,0,0
0,0,7.33,0,0,1.5,0,0,0,0,0,0
0,0,7.34,0,0,1.5,0,0,0,0,0,0
0,0,7.36,0,0,1.5,0,0,0,0,0,0
0,0,7.37,0,0,1.5,0,0,0,0,0,0
0,0,7.39,0,0,1.5,0,0,0,0,0,0
0,0,7.4,0,0,1.5,0,0,0,0,0,0
0,0,7.42,0,0,1.5,0,0,0,0,0,0
0,0,7.43,0,0,1.5,0,0,0,0,0,0
0,0,7.45,0,0,1.5,0,0,0,0,0,0
0,0,7.46,0,0,1.5,0,0,0,0,0,0
0,0,7.48,0,0,1.5,0,0,0,0,0,0
0,0,7.49,0,0,1.5,0,0,0,0,0,0
0,0,7.51,0,0,1.5,0,0,0,0,0,0
0,0,7.52,0,0,1.5,0,0,0,0,0,0
0,0,7.54,0,0,1.5,0,0,0,0,0,0
0,0,7.55,0,0,1.5,0,0,0,0,0,0
0,0,7.57,0,0,1.5,0,0,0,0,0,0
0,0,7.58,0,0,1.5,0,0,0,0,0,0
0,0,7.6,0,0,1.5,0,0,0,0,0,0
0,0,7.61,0,0,1.5,0,0,0,0,0,0
0,0,7.63,0,0,1.5,0,0,0,0,0,0
0,0,7.64,0,0,1.5,0,0,0,0,0,0
0,0,7.66,0,0,1.5,0,0,0,0,0,0
0,0,7.67,0,0,1.5,0,0,0,0,0,0
0,0,7.69,0,0,1.5,0,0,0,0,0,0
0,0,7.7,0,0,1.5,0,0,0,0,0,0
0,0,7.72,0,0,1.5,0,0,0,0,0,0
0,0,7.73,0,0,1.5,0,0,0,0,0,0
0,0,7.75,0,0,1.5,0,0,0,0,0,0
0,0,7.76,0,0,1.5,0,0,0,0,0,0
0,0,7.78,0,0,1.5,0,0,0,0,0,0
0,0,7.79,0,0,1.5,0,0,0,0,0,0
0,0,7.81,0,0,1.5,0,0,0,0,0,0
0,0,7.82,0,0,1.5,0,0,0,0,0,0
0,0,7.84,0,0,1.5,0,0,0,0,0,0
0,0,7.85,0,0,1.5,0,0,0,0,0,0
0,0,7.87,0,0,1.5,0,0,0,0,0,0
0,0,7.88,0,0,1.5,0,0,0,0,0,0
0,0,7.9,0,0,1.5,0,0,0,0,0,0
0,0,7.91,0,0,1.5,0,0,0,0,0,0
0,0,7.93,0,0,1.5,0,0,0,0,0,0
0,0,7.94,0,0,1.5,0,0,0,0,0,0
0,0,7.96,0,0,1.5,0,0,0,0,0,0
0,0,7.97,0,0,1.5,0,0,0,0,0,0
0,0,7.99,0,0,1.5,0,0,0,0,0,0
0,0,8,0,0,1.5,0,0,0,0,0,0
0,0,8.02,0,0,1.5,0,0,0,0,0,0
0,0,8.03,0,0,1.5,0,0,0,0,0,0
0,0,8.05,0,0,1.5,0,0,0,0,0,0
0,0,8.06,0,0,1.5,0,0,0,0,0,0
0,0,8.08,0,0,1.5,0,0,0,0,0,0
0,0,8.09,0,0,1.5,0,0,0,0,0,0
0,0,8.11,0,0,1.5,0,0,0,0,0,0
0,0,8.12,0,0,1.5,0,0,0,0,0,0
0,0,8.13,0,0,1.5,0,0,0,0,0,0
0,0,8.15,0,0,1.5,0,0,0,0,0,0
0,0,8.16,0,0,1.5,0,0,0,0,0,0
0,0,8.18,0,0,1.5,0,0,0,0,0,0
0,0,8.19,0,0,1.5,0,0,0,0,0,0
0,0,8.21,0,0,1.5,0,0,0,0,0,0
0,0,8.22,0,0,1.5,0,0,0,0,0,0
0,0,8.24,0,0,1.5,0,0,0,0,0,0
0,0,8.25,0,0,1.5,0,0,0,0,0,0
0,0,8.27,0,0,1.5,0,0,0,0,0,0
0,0,8.28,0,0,1.5,0,0,0,0,0,0
0,0,8.3,0,0,1.5,0,0,0,0,0,0
0,0,8.31,0,0,1.5,0,0,0,0,0,0
0,0,8.33,0,0,1.5,0,0,0,0,0,0
0,0,8.34,0,0,1.5,0,0,0,0,0,0
0,0,8.36,0,0,1.5,0,0,0,0,0,0
0,0,8.37,0,0,1.5,0,0,0,0,0,0
0,0,8.39,0,0,1.5,0,0,0,0,0,0
0,0,8.4,0,0,1.5,0,0,0,0,0,0
0,0,8.42,0,0,1.5,0,0,0,0,0,0
0,0,8.43,0,0,1.5,0,0,0,0,0,0
0,0,8.45,0,0,1.5,0,0,0,0,0,0
0,0,8.46,0,0,1.5,0,0,0,0,0,0
0,0,8.48,0,0,1.5,0,0,0,0,0,0
0,0,8.49,0,0,1.5,0,0,0,0,0,0
0,0,8.51,0,0,1.5,0,0,0,0,0,0
0,0,8.52,0,0,1.5,0,0,0,0,0,0
0,0,8.54,0,0,1.5,0,0,0,0,0,0
0,0,8.55,0,0,1.5,0,0,0,0,0,0
0,0,8.57,0,0,1.5,0,0,0,0,0,0
0,0,8.58,0,0,1.5,0,0,0,0,0,0
0,0,8.6,0,0,1.5,0,0,0,0,0,0
0,0,8.61,0,0,1.5,0,0,0,0,0,0
0,0,8.63,0,0,1.5,0,0,0,0,0,0
0,0,8.64,0,0,1.5,0,0,0,0,0,0
0,0,8.66,0,0,1.5,0,0,0,0,0,0
0,0,8.67,0,0,1.5,0,0,0,0,0,0
0,0,8.69,0,0,1.5,0,0,0,0,0,0
0,0,8.7,0,0,1.5,0,0,0,0,0,0
0,0,8.72,0,0,1.5,0,0,0,0,0,0
0,0,8.73,0,0,1.5,0,0,0,0,0,0
0,0,8.75,0,0,1.5,0,0,0,0,0,0
0,0,8.76,0,0,1.5,0,0,0,0,0,0
0,0,8.78,0,0,1.5,0,0,0,0,0,0
0,0,8.79,0,0,1.5,0,0,0,0,0,0
0,0,8.81,0,0,1.5,0,0,0,0,0,0
0,0,8.82,0,0,1.5,0,0,0,0,0,0
0,0,8.84,0,0,1.5,0,0,0,0,0,0
0,0,8.85,0,0,1.5,0,0,0,0,0,0
0,0,8.87,0,0,1.5,0,0,0,0,0,0
0,0,8.88,0,0,1.5,0,0,0,0,0,0
0,0,8.9,0,0,1.5,0,0,0,0,0,0
0,0,8.91,0,0,1.5,0,0,0,0,0,0
0,0,8.93,0,0,1.5,0,0,0,0,0,0
0,0,8.94,0,0,1.5,0,0,0,0,0,0
0,0,8.96,0,0,1.5,0,0,0,0,0,0
0,0,8.97,0,0,1.5,0,0,0,0,0,0
0,0,8.99,0,0,1.5,0,0,0,0,0,0
0,0,9,0,0,1.5,0,0,0,0,0,0
0,0,9.02,0,0,1.5,0,0,0,0,0,0
0,0,9.03,0,0,1.5,0,0,0,0,0,0
0,0,9.05,0,0,1.5,0,0,0,0,0,0
0,0,9.06,0,0,1.5,0,0,0,0,0,0
0,0,9.08,0,0,1.5,0,0,0,0,0,0
0,0,9.09,0,0,1.5,0,0,0,0,0,0
0,0,9.11,0,0,1.5,0,0,0,0,0,0
0,0,9.12,0,0,1.5,0,0,0,0,0,0
0,0,9.14,0,0,1.5,0,0,0,0,0,0
0,0,9.15,0,0,1.5,0,0,0,0,0,0
0,0,9.17,0,0,1.5,0,0,0,0,0,0
0,0,9.18,0,0,1.5,0,0,0,0,0,0
0,0,9.2,0,0,1.5,0,0,0,0,0,0
0,0,9.21,0,0,1.5,0,0,0,0,0,0
0,0,9.23,0,0,1.5,0,0,0,0,0,0
0,0,9.24,0,0,1.5,0,0,0,0,0,0
0,0,9.26,0,0,1.5,0,0,0,0,0,0
0,0,9.27,0,0,1.5,0,0,0,0,0,0
0,0,9.29,0,0,1.5,0,0,0,0,0,0
0,0,9.3,0,0,1.5,0,0,0,0,0,0
0,0,9.32,0,0,1.5,0,0,0,0,0,0
0,0,9.33,0,0,1.5,0,0,0,0,0,0
0,0,9.35,0,0,1.5,0,0,0,0,0,0
0,0,9.36,0,0,1.5,0,0,0,0,0,0
0,0,9.38,0,0,1.5,0,0,0,0,0,0
0,0,9.39,0,0,1.5,0,0,0,0,0,0
0,0,9.41,0,0,1.5,0,0,0,0,0,0
0,0,9.42,0,0,1.5,0,0,0,0,0,0
0,0,9.44,0,0,1.5,0,0,0,0,0,0
0,0,9.45,0,0,1.5,0,0,0,0,0,0
0,0,9.47,0,0,1.5,0,0,0,0,0,0
0,0,9.48,0,0,1.5,0,0,0,0,0,0
0,0,9.5,0,0,1.5,0,0,0,0,0,0
0,0,9.51,0,0,1.5,0,0,0,0,0,0
0,0,9.53,0,0,1.5,0,0,0,0,0,0
0,0,9.54,0,0,1.5,0,0,0,0,0,0
0,0,9.56,0,0,1.5,0,0,0,0,0,0
0,0,9.57,0,0,1.5,0,0,0,0,0,0
0,0,9.59,0,0,1.5,0,0,0,0,0,0
0,0,9.6,0,0,1.5,0,0,0,0,0,0
0,0,9.62,0,0,1.5,0,0,0,0,0,0
0,0,9.63,0,0,1.5,0,0,0,0,0,0
0,0,9.65,0,0,1.5,0,0,0,0,0,0
0,0,9.66,0,0,1.5,0,0,0,0,0,0
0,0,9.68,0,0,1.5,0,0,0,0,0,0
0,0,9.69,0,0,1.5,0,0,0,0,0,0
0,0,9.71,0,0,1.5,0,0,0,0,0,0
0,0,9.72,0,0,1.5,0,0,0,0,0,0
0,0,9.73,0,0,1.5,0,0,0,0,0,0
0,0,9.75,0,0,1.5,0,0,0,0,0,0
0,0,9.76,0,0,1.5,0,0,0,0,0,0
0,0,9.78,0,0,1.5,0,0,0,0,0,0
0,0,9.79,0,0,1.5,0,0,0,0,0,0
0,0,9.81,0,0,1.5,0,0,0,0,0,0
0,0,9.82,0,0,1.5,0,0,0,0,0,0
0,0,9.84,0,0,1.5,0,0,0,0,0,0
0,0,9.85,0,0,1.5,0,0,0,0,0,0
0,0,9.87,0,0,1.5,0,0,0,0,0,0
0,0,9.88,0,0,1.5,0,0,0,0,0,0
0,0,9.9,0,0,1.5,0,0,0,0,0,0
0,0,9.91,0,0,1.5,0,0,0,0,0,0
0,0,9.93,0,0,1.5,0,0,0,0,0,0
0,0,9.94,0,0,1.5,0,0,0,0,0,0
0,0,9.96,0,0,1.5,0,0,0,0,0,0
0,0,9.97,0,0,1.5,0,0,0,0,0,0
0,0,9.99,0,0,1.5,0,0,0,0,0,0
0,0,10,0,0,1.5,0,0,0,0,0,0
0,0,10.02,0,0,1.5,0,0,0,0,0,0
0,0,10.03,0,0,1.5,0,0,0,0,0,0
0,0,10.05,0,0,1.5,0,0,0,0,0,0
0,0,10.06,0,0,1.5,0,0,0,0,0,0
0,0,10.08,0,0,1.5,0,0,0,0,0,0
0,0,10.09,0,0,1.5,0,0,0,0,0,0
0,0,10.11,0,0,1.5,0,0,0,0,0,0
0,0,10.12,0,0,1.5,0,0,0,0,0,0
0,0,10.14,0,0,1.5,0,0,0,0,0,0
0,0,10.15,0,0,1.5,0,0,0,0,0,0
0,0,10.17,0,0,1.5,0,0,0,0,0,0
0,0,10.18,0,0,1.5,0,0,0,0,0,0
0,0,10.2,0,0,1.5,0,0,0,0,0,0
0,0,10.21,0,0,1.5,0,0,0,0,0,0
0,0,10.23,0,0,1.5,0,0,0,0,0,0
0,0,10.24,0,0,1.5,0,0,0,0,0,0
0,0,10.26,0,0,1.5,0,0,0,0,0,0
0,0,10.27,0,0,1.5,0,0,0,0,0,0
0,0,10.29,0,0,1.5,0,0,0,0,0,0
0,0,10.3,0,0,1.5,0,0,0,0,0,0
0,0,10.32,0,0,1.5,0,0,0,0,0,0
0,0,10.33,0,0,1.5,0,0,0,0,0,0
0,0,10.35,0,0,1.5,0,0,0,0,0,0
0,0,10.36,0,0,1.5,0,0,0,0,0,0
0,0,10.38,0,0,1.5,0,0,0,0,0,0
0,0,10.39,0,0,1.5,0,0,0,0,0,0
0,0,10.41,0,0,1.5,0,0,0,0,0,0
0,0,10.42,0,0,1.5,0,0,0,0,0,0
0,0,10.44,0,0,1.5,0,0,0,0,0,0
0,0,10.45,0,0,1.5,0,0,0,0,0,0
0,0,10.47,0,0,1.5,0,0,0,0,0,0
0,0,10.48,0,0,1.5,0,0,0,0,0,0
0,0,10.5,0,0,1.5,0,0,0,0,0,0
0,0,10.51,0,0,1.5,0,0,0,0,0,0
0,0,10.53,0,0,1.5,0,0,0,0,0,0
0,0,10.54,0,0,1.5,0,0,0,0,0,0
0,0,10.56,0,0,1.5,0,0,0,0,0,0
0,0,10.57,0,0,1.5,0,0,0,0,0,0
0,0,10.59,0,0,1.5,0,0,0,0,0,0
0,0,10.6,0,0,1.5,0,0,0,0,0,0
0,0,10.62,0,0,1.5,0,0,0,0,0,0
0,0,10.63,0,0,1.5,0,0,0,0,0,0
0,0,10.65,0,0,1.5,0,0,0,0,0,0
0,0,10.66,0,0,1.5,0,0,0,0,0,0
0,0,10.68,0,0,1.5,0,0,0,0,0,0
0,0,10.69,0,0,1.5,0,0,0,0,0,0
0,0,10.71,0,0,1.5,0,0,0,0,0,0
0,0,10.72,0,0,1.5,0,0,0,0,0,0
0,0,10.74,0,0,1.5,0,0,0,0,0,0
0,0,10.75,0,0,1.5,0,0,0,0,0,0
0,0,10.77,0,0,1.5,0,0,0,0,0,0
0,0,10.78,0,0,1.5,0,0,0,0,0,0
0,0,10.8,0,0,1.5,0,0,0,0,0,0
0,0,10.81,0,0,1.5,0,0,0,0,0,0
0,0,10.83,0,0,1.5,0,0,0,0,0,0
0,0,10.84,0,0,1.5,0,0,0,0,0,0
0,0,10.86,0,0,1.5,0,0,0,0,0,0
0,0,10.87,0,0,1.5,0,0,0,0,0,0
0,0,10.89,0,0,1.5,0,0,0,0,0,0
0,0,10.9,0,0,1.5,0,0,0,0,0,0
0,0,10.92,0,0,1.5,0,0,0,0,0,0
0,0,10.93,0,0,1.5,0,0,0,0,0,0
0,0,10.95,0,0,1.5,0,0,0,0,0,0
0,0,10.96,0,0,1.5,0,0,0,0,0,0
0,0,10.98,0,0,1.5,0,0,0,0,0,0
0,0,10.99,0,0,1.5,0,0,0,0,0,0
0,0,11.01,0,0,1.5,0,0,0,0,0,0
0,0,11.02,0,0,1.5,0,0,0,0,0,0
0,0,11.04,0,0,1.5,0,0,0,0,0,0
0,0,11.05,0,0,1.5,0,0,0,0,0,0
0,0,11.07,0,0,1.5,0,0,0,0,0,0
0,0,11.08,0,0,1.5,0,0,0,0,0,0
0,0,11.1,0,0,1.5,0,0,0,0,0,0
0,0,11.11,0,0,1.5,0,0,0,0,0,0
0,0,11.13,0,0,1.5,0,0,0,0,0,0
0,0,11.14,0,0,1.5,0,0,0,0,0,0
0,0,11.16,0,0,1.5,0,0,0,0,0,0
0,0,11.17,0,0,1.5,0,0,0,0,0,0
0,0,11.19,0,0,1.5,0,0,0,0,0,0
0,0,11.2,0,0,1.5,0,0,0,0,0,0
0,0,11.22,0,0,1.5,0,0,0,0,0,0
0,0,11.23,0,0,1.5,0,0,0,0,0,0
0,0,11.25,0,0,1.5,0,0,0,0,0,0
0,0,11.26,0,0,1.5,0,0,0,0,0,0
0,0,11.28,0,0,1.5,0,0,0,0,0,0
0,0,11.29,0,0,1.5,0,0,0,0,0,0
0,0,11.3,0,0,1.5,0,0,0,0,0,0
0,0,11.32,0,0,1.5,0,0,0,0,0,0
0,0,11.33,0,0,1.5,0,0,0,0,0,0
0,0,11.35,0,0,1.5,0,0,0,0,0,0
0,0,11.36,0,0,1.5,0,0,0,0,0,0
0,0,11.38,0,0,1.5,0,0,0,0,0,0
0,0,11.39,0,0,1.5,0,0,0,0,0,0
0,0,11.41,0,0,1.5,0,0,0,0,0,0
0,0,11.42,0,0,1.5,0,0,0,0,0,0
0,0,11.44,0,0,1.5,0,0,0,0,0,0
0,0,11.45,0,0,1.5,0,0,0,0,0,0
0,0,11.47,0,0,1.5,0,0,0,0,0,0
0,0,11.48,0,0,1.5,0,0,0,0,0,0
0,0,11.5,0,0,1.5,0,0,0,0,0,0
0,0,11.51,0,0,1.5,0,0,0,0,0,0
0,0,11.53,0,0,1.5,0,0,0,0,0,0
0,0,11.54,0,0,1.5,0,0,0,0,0,0
0,0,11.56,0,0,1.5,0,0,0,0,0,0
0,0,11.57,0,0,1.5,0,0,0,0,0,0
0,0,11.59,0,0,1.5,0,0,0,0,0,0
0,0,11.6,0,0,1.5,0,0,0,0,0,0
0,0,11.62,0,0,1.5,0,0,0,0,0,0
0,0,11.63,0,0,1.5,0,0,0,0,0,0
0,0,11.65,0,0,1.5,0,0,0,0,0,0
0,0,11.66,0,0,1.5,0,0,0,0,0,0
0,0,11.68,0,0,1.5,0,0,0,0,0,0
0,0,11.69,0,0,1.5,0,0,0,0,0,0
0,0,11.71,0,0,1.5,0,0,0,0,0,0
0,0,11.72,0,0,1.5,0,0,0,0,0,0
0,0,11.74,0,0,1.5,0,0,0,0,0,0
0,0,11.75,0,0,1.5,0,0,0,0,0,0
0,0,11.77,0,0,1.5,0,0,0,0,0,0
0,0,11.78,0,0,1.5,0,0,0,0,0,0
0,0,11.8,0,0,1.5,0,0,0,0,0,0
0,0,11.81,0,0,1.5,0,0,0,0,0,0
0,0,11.83,0,0,1.5,0,0,0,0,0,0
0,0,11.84,0,0,1.5,0,0,0,0,0,0
0,0,11.86,0,0,1.5,0,0,0,0,0,0
0,0,11.87,0,0,1.5,0,0,0,0,0,0
0,0,11.89,0,0,1.5,0,0,0,0,0,0
0,0,11.9,0,0,1.5,0,0,0,0,0,0
0,0,11.92,0,0,1.5,0,0,0,0,0,0
0,0,11.93,0,0,1.5,0,0,0,0,0,0
0,0,11.95,0,0,1.5,0,0,0,0,0,0
0,0,11.96,0,0,1.5,0,0,0,0,0,0
0,0,11.98,0,0,1.5,0,0,0,0,0,0
0,0,11.99,0,0,1.5,0,0,0,0,0,0
0,0,12.01,0,0,1.5,0,0,0,0,0,0
0,0,12.02,0,0,1.5,0,0,0,0,0,0
0,0,12.04,0,0,1.5,0,0,0,0,0,0
0,0,12.05,0,0,1.5,0,0,0,0,0,0
0,0,12.07,0,0,1.5,0,0,0,0,0,0
0,0,12.08,0,0,1.5,0,0,0,0,0,0
0,0,12.1,0,0,1.5,0,0,0,0,0,0
0,0,12.11,0,0,1.5,0,0,0,0,0,0
0,0,12.13,0,0,1.5,0,0,0,0,0,0
0,0,12.14,0,0,1.5,0,0,0,0,0,0
0,0,12.16,0,0,1.5,0,0,0,0,0,0
0,0,12.17,0,0,1.5,0,0,0,0,0,0
0,0,12.19,0,0,1.5,0,0,0,0,0,0
0,0,12.2,0,0,1.5,0,0,0,0,0,0
0,0,12.22,0,0,1.5,0,0,0,0,0,0
0,0,12.23,0,0,1.5,0,0,0,0,0,0
0,0,12.25,0,0,1.5,0,0,0,0,0,0
0,0,12.26,0,0,1.5,0,0,0,0,0,0
0,0,12.28,0,0,1.5,0,0,0,0,0,0
0,0,12.29,0,0,1.5,0,0,0,0,0,0
0,0,12.31,0,0,1.5,0,0,0,0,0,0
0,0,12.32,0,0,1.5,0,0,0,0,0,0
0,0,12.34,0,0,1.5,0,0,0,0,0,0
0,0,12.35,0,0,1.5,0,0,0,0,0,0
0,0,12.37,0,0,1.5,0,0,0,0,0,0
0,0,12.38,0,0,1.5,0,0,0,0,0,0
0,0,12.4,0,0,1.5,0,0,0,0,0,0
0,0,12.41,0,0,1.5,0,0,0,0,0,0
0,0,12.43,0,0,1.5,0,0,0,0,0,0
0,0,12.44,0,0,1.5,0,0,0,0,0,0
0,0,12.46,0,0,1.5,0,0,0,0,0,0
0,0,12.47,0,0,1.5,0,0,0,0,0,0
0,0,12.49,0,0,1.5,0,0,0,0,0,0
0,0,12.5,0,0,1.5,0,0,0,0,0,0
0,0,12.52,0,0,1.5,0,0,0,0,0,0
0,0,12.53,0,0,1.5,0,0,0,0,0,0
0,0,12.55,0,0,1.5,0,0,0,0,0,0
0,0,12.56,0,0,1.5,0,0,0,0,0,0
0,0,12.58,0,0,1.5,0,0,0,0,0,0
0,0,12.59,0,0,1.5,0,0,0,0,0,0
0,0,12.61,0,0,1.5,0,0,0,0,0,0
0,0,12.62,0,0,1.5,0,0,0,0,0,0
0,0,12.64,0,0,1.5,0,0,0,0,0,0
0,0,12.65,0,0,1.5,0,0,0,0,0,0
0,0,12.67,0,0,1.5,0,0,0,0,0,0
0,0,12.68,0,0,1.5,0,0,0,0,0,0
0,0,12.7,0,0,1.5,0,0,0,0,0,0
0,0,12.71,0,0,1.5,0,0,0,0,0,0
0,0,12.73,0,0,1.5,0,0,0,0,0,0
0,0,12.74,0,0,1.5,0,0,0,0,0,0
0,0,12.76,0,0,1.5,0,0,0,0,0,0
0,0,12.77,0,0,1.5,0,0,0,0,0,0
0,0,12.79,0,0,1.5,0,0,0,0,0,0
0,0,12.8,0,0,1.5,0,0,0,0,0,0
0,0,12.82,0,0,1.5,0,0,0,0,0,0
0,0,12.83,0,0,1.5,0,0,0,0,0,0
0,0,12.85,0,0,1.5,0,0,0,0,0,0
0,0,12.86,0,0,1.5,0,0,0,0,0,0
0,0,12.88,0,0,1.5,0,0,0,0,0,0
0,0,12.89,0,0,1.5,0,0,0,0,0,0
0,0,12.9,0,0,1.5,0,0,0,0,0,0
0,0,12.92,0,0,1.5,0,0,0,0,0,0
0,0,12.93,0,0,1.5,0,0,0,0,0,0
0,0,12.95,0,0,1.5,0,0,0,0,0,0
0,0,12.96,0,0,1.5,0,0,0,0,0,0
0,0,12.98,0,0,1.5,0,0,0,0,0,0
0,0,12.99,0,0,1.5,0,0,0,0,0,0
0,0,13.01,0,0,1.5,0,0,0,0,0,0
0,0,13.02,0,0,1.5,0,0,0,0,0,0
0,0,13.04,0,0,1.5,0,0,0,0,0,0
0,0,13.05,0,0,1.5,0,0,0,0,0,0
0,0,13.07,0,0,1.5,0,0,0,0,0,0
0,0,13.08,0,0,1.5,0,0,0,0,0,0
0,0,13.1,0,0,1.5,0,0,0,0,0,0
0,0,13.11,0,0,1.5,0,0,0,0,0,0
0,0,13.13,0,0,1.5,0,0,0,0,0,0
0,0,13.14,0,0,1.5,0,0,0,0,0,0
0,0,13.16,0,0,1.5,0,0,0,0,0,0
0,0,13.17,0,0,1.5,0,0,0,0,0,0
0,0,13.19,0,0,1.5,0,0,0,0,0,0
0,0,13.2,0,0,1.5,0,0,0,0,0,0
0,0,13.22,0,0,1.5,0,0,0,0,0,0
0,0,13.23,0,0,1.5,0,0,0,0,0,0
0,0,13.25,0,0,1.5,0,0,0,0,0,0
0,0,13.26,0,0,1.5,0,0,0,0,0,0
0,0,13.28,0,0,1.5,0,0,0,0,0,0
0,0,13.29,0,0,1.5,0,0,0,0,0,0
0,0,13.31,0,0,1.5,0,0,0,0,0,0
0,0,13.32,0,0,1.5,0,0,0,0,0,0
0,0,13.34,0,0,1.5,0,0,0,0,0,0
0,0,13.35,0,0,1.5,0,0,0,0,0,0
0,0,13.37,0,0,1.5,0,0,0,0,0,0
0,0,13.38,0,0,1.5,0,0,0,0,0,0
0,0,13.4,0,0,1.5,0,0,0,0,0,0
0,0,13.41,0,0,1.5,0,0,0,0,0,0
0,0,13.43,0,0,1.5,0,0,0,0,0,0
0,0,13.44,0,0,1.5,0,0,0,0,0,0
0,0,13.46,0,0,1.5,0,0,0,0,0,0
0,0,13.47,0,0,1.5,0,0,0,0,0,0
0,0,13.49,0,0,1.5,0,0,0,0,0,0
0,0,13.5,0,0,1.5,0,0,0,0,0,0
0,0,13.52,0,0,1.5,0,0,0,0,0,0
0,0,13.53,0,0,1.5,0,0,0,0,0,0
0,0,13.55,0,0,1.5,0,0,0,0,0,0
0,0,13.56,0,0,1.5,0,0,0,0,0,0
0,0,13.58,0,0,1.5,0,0,0,0,0,0
0,0,13.59,0,0,1.5,0,0,0,0,0,0
0,0,13.61,0,0,1.5,0,0,0,0,0,0
0,0,13.62,0,0,1.5,0,0,0,0,0,0
0,0,13.64,0,0,1.5,0,0,0,0,0,0
0,0,13.65,0,0,1.5,0,0,0,0,0,0
0,0,13.67,0,0,1.5,0,0,0,0,0,0
0,0,13.68,0,0,1.5,0,0,0,0,0,0
0,0,13.7,0,0,1.5,0,0,0,0,0,0
0,0,13.71,0,0,1.5,0,0,0,0,0,0
0,0,13.73,0,0,1.5,0,0,0,0,0,0
0,0,13.74,0,0,1.5,0,0,0,0,0,0
0,0,13.76,0,0,1.5,0,0,0,0,0,0
0,0,13.77,0,0,1.5,0,0,0,0,0,0
0,0,13.79,0,0,1.5,0,0,0,0,0,0
0,0,13.8,0,0,1.5,0,0,0,0,0,0
0,0,13.82,0,0,1.5,0,0,0,0,0,0
0,0,13.83,0,0,1.5,0,0,0,0,0,0
0,0,13.85,0,0,1.5,0,0,0,0,0,0
0,0,13.86,0,0,1.5,0,0,0,0,0,0
0,0,13.88,0,0,1.5,0,0,0,0,0,0
0,0,13.89,0,0,1.5,0,0,0,0,0,0
0,0,13.91,0,0,1.5,0,0,0,0,0,0
0,0,13.92,0,0,1.5,0,0,0,0,0,0
0,0,13.94,0,0,1.5,0,0,0,0,0,0
0,0,13.95,0,0,1.5,0,0,0,0,0,0
0,0,13.97,0,0,1.5,0,0,0,0,0,0
0,0,13.98,0,0,1.5,0,0,0,0,0,0
0,0,14,0,0,1.5,0,0,0,0,0,0
0,0,14.01,0,0,1.5,0,0,0,0,0,0
0,0,14.03,0,0,1.5,0,0,0,0,0,0
0,0,14.04,0,0,1.5,0,0,0,0,0,0
0,0,14.06,0,0,1.5,0,0,0,0,0,0
0,0,14.07,0,0,1.5,0,0,0,0,0,0
0,0,14.09,0,0,1.5,0,0,0,0,0,0
0,0,14.1,0,0,1.5,0,0,0,0,0,0
0,0,14.12,0,0,1.5,0,0,0,0,0,0
0,0,14.13,0,0,1.5,0,0,0,0,0,0
0,0,14.15,0,0,1.5,0,0,0,0,0,0
0,0,14.16,0,0,1.5,0,0,0,0,0,0
0,0,14.18,0,0,1.5,0,0,0,0,0,0
0,0,14.19,0,0,1.5,0,0,0,0,0,0
0,0,14.21,0,0,1.5,0,0,0,0,0,0
0,0,14.22,0,0,1.5,0,0,0,0,0,0
0,0,14.24,0,0,1.5,0,0,0,0,0,0
0,0,14.25,0,0,1.5,0,0,0,0,0,0
0,0,14.27,0,0,1.5,0,0,0,0,0,0
0,0,14.28,0,0,1.5,0,0,0,0,0,0
0,0,14.3,0,0,1.5,0,0,0,0,0,0
0,0,14.31,0,0,1.5,0,0,0,0,0,0
0,0,14.33,0,0,1.5,0,0,0,0,0,0
0,0,14.34,0,0,1.5,0,0,0,0,0,0
0,0,14.36,0,0,1.5,0,0,0,0,0,0
0,0,14.37,0,0,1.5,0,0,0,0,0,0
0,0,14.39,0,0,1.5,0,0,0,0,0,0
0,0,14.4,0,0,1.5,0,0,0,0,0,0
0,0,14.42,0,0,1.5,0,0,0,0,0,0
0,0,14.43,0,0,1.5,0,0,0,0,0,0
0,0,14.45,0,0,1.5,0,0,0,0,0,0
0,0,14.46,0,0,1.5,0,0,0,0,0,0
0,0,14.48,0,0,1.5,0,0,0,0,0,0
0,0,14.49,0,0,1.5,0,0,0,0,0,0
0,0,14.5,0,0,1.5,0,0,0,0,0,0
0,0,14.52,0,0,1.5,0,0,0,0,0,0
0,0,14.53,0,0,1.5,0,0,0,0,0,0
0,0,14.55,0,0,1.5,0,0,0,0,0,0
0,0,14.56,0,0,1.5,0,0,0,0,0,0
0,0,14.58,0,0,1.5,0,0,0,0,0,0
0,0,14.59,0,0,1.5,0,0,0,0,0,0
0,0,14.61,0,0,1.5,0,0,0,0,0,0
0,0,14.62,0,0,1.5,0,0,0,0,0,0
0,0,14.64,0,0,1.5,0,0,0,0,0,0
0,0,14.65,0,0,1.5,0,0,0,0,0,0
0,0,14.67,0,0,1.5,0,0,0,0,0,0
0,0,14.68,0,0,1.5,0,0,0,0,0,0
0,0,14.7,0,0,1.5,0,0,0,0,0,0
0,0,14.71,0,0,1.5,0,0,0,0,0,0
0,0,14.73,0,0,1.5,0,0,0,0,0,0
0,0,14.74,0,0,1.5,0,0,0,0,0,0
0,0,14.76,0,0,1.5,0,0,0,0,0,0
0,0,14.77,0,0,1.5,0,0,0,0,0,0
